Unnamed: 0,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,level_0,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau,CLdb,CLdbQ
2091,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.203,4.054,2.647,3.394,4.362,2.892,0.0,0.800701581002,0.0325941419605,0.580162364083,0.0554739110638,-0.134717766399,0.0837665964933,-0.418181582554,0.0898821973661,0.516118171603,0.734758482801,0.061485907444,0.0749405865526,0.413966433413,0.0194979126898,-0.622504865964,0.657341159611,0.0550074870111,0.556499113211,0.55286841862,0.620197749663,0.0656525017169,0.75487815671,0.652570852506,0.360803011375,0.653483580845,0.665417460358,2.23977292466e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.112,0.126,0.101,0.0,0.0,0.0,0.112,0.126,0.101,0.115,0.13,0.106,0.0,0.0,0.0,0.115,0.13,0.106,143509.0,0.01,0.001,0.0,1.01291719049e-16,9.02954273828e-12,4.87627810396e-11,4.24813529103e-32,0.0,0.53602,0.0,2.41950302537e-32,0.0,5.45924426376,0.0,6.24154361489,0.0,0.972008188455,4.69e-25,0.0,0.00574484013078,5.021e-28,0.0,5.021e-28,6.06803744264e-07,6.02844853729e-07,6.76260406792e-07,1.94795271892e-07,2.23977292466e-06,1.93622045343e-06,8.48811023747e-07,1.53735986056e-06,1.56543503779e-06,0.959147021994,0.943403680923
2092,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.141,4.218,2.558,3.312,4.505,2.764,0.0,0.814434248638,0.556395759782,0.0830399627259,0.0661065041172,-0.125916273158,0.0835316388927,-0.359763969451,0.571627302478,0.02697591822,0.536437422637,0.498339011197,0.0759896485587,0.441038297142,-0.580120908216,-0.139650928514,0.48800301012,0.453344467149,0.558444147379,0.556777619727,0.614929928065,0.145704301566,0.741172759429,0.655311526822,0.816557299508,0.372643950491,0.440874883366,4.20391298694e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.11,0.128,0.1,0.0,0.0,0.0,0.11,0.128,0.1,0.113,0.132,0.104,0.0,0.0,0.0,0.113,0.132,0.104,145737.0,0.01,0.001,0.0,8.85266231261e-11,8.89440282514e-11,1.01229238962e-10,1.08828301692e-29,0.0,0.55831,0.0,1.02090202018e-29,0.0,1.59484254839,0.0,3.11885620862,0.0,4.71049323047,1.521e-22,0.0,0.00574484013078,1.575e-25,0.0,1.575e-25,2.58425785808e-06,2.57654582958e-06,2.84565163093e-06,7.41920249792e-07,3.77402089647e-06,3.33681906744e-06,4.20391298694e-06,1.91849701658e-06,2.26977292214e-06,0.959402805934,0.944014256613
2093,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.195,4.288,2.659,3.386,4.568,2.822,0.0,0.784642364781,0.522911956384,0.300689516485,0.143008428513,0.00581801606917,0.0693066218613,-0.489201124197,0.535736647274,0.246603300879,0.181743893234,0.612389636005,0.0820183481232,0.365360373073,-0.430833569491,-0.320475260682,0.215078061868,0.724709775257,0.556928157933,0.561079577255,0.612389365427,0.165985627935,0.631858589089,0.757102037187,0.60134382667,0.700518174116,0.384265389878,2.64567988612e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.111,0.129,0.102,0.0,0.0,0.0,0.111,0.129,0.102,0.115,0.133,0.105,0.0,0.0,0.0,0.115,0.133,0.105,25042.0,0.01,0.001,0.0,2.13496267395e-12,9.10518283832e-12,4.96848565701e-11,1.44819446301e-31,0.0,0.56787,0.0,1.4895234898e-32,0.0,4.88772764035,0.0,0.0366777286012,0.0,4.50659710576,1.539e-24,0.0,0.00574484013078,1.581e-27,0.0,1.581e-27,8.17416260853e-07,8.23509394431e-07,8.98817950114e-07,5.8003388664e-07,2.20801883751e-06,2.64567988612e-06,6.82622011356e-07,7.95200854816e-07,4.36203053394e-07,0.963421349611,0.948826122026
2094,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.242,4.517,2.849,3.382,4.785,3.009,0.0,0.793140800915,0.0114239459542,0.587462813861,-0.134615390137,-0.0869672493028,0.0472126984328,-0.268656839551,0.0457229488873,0.552305387593,0.782847575535,0.0749153384007,0.0358127160495,0.543359533791,0.0150740531314,-0.589404682279,0.593821129979,0.0568262740949,0.556327698628,0.565062098971,0.609265390488,0.134635102902,0.794562768659,0.592067053404,0.154376729119,0.788768152427,0.594989602618,2.68836574147e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.112,0.133,0.105,0.0,0.0,0.0,0.112,0.133,0.105,0.115,0.136,0.108,0.0,0.0,0.0,0.115,0.136,0.108,147528.0,0.01,0.001,0.0,1.153498363e-16,8.7838320386e-12,4.99346811634e-11,1.54195019638e-31,0.0,0.59921,0.0,1.57812389441e-31,0.0,4.75780625561,0.0,0.2404019134,0.0,1.31895000193,2.367e-24,0.0,0.00574484013078,2.475e-27,0.0,2.475e-27,9.0942237798e-07,9.23700399997e-07,9.95959003308e-07,4.55531535729e-07,2.68836574147e-06,2.00323101686e-06,1.44522529466e-07,7.38419379667e-07,5.57010132727e-07,0.970545755857,0.958126561002
2095,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.052,4.393,2.978,3.273,4.727,3.16,0.0,0.826779097048,0.0137188496891,0.540215312365,-0.0425828146333,-0.150340407186,0.0631463750915,-0.325745986292,0.0575685278595,0.641155522857,0.594555939252,0.349300419321,0.0647572089324,0.449605289452,0.0285986894449,-0.541079277484,0.609722777029,0.358210906031,0.557258099003,0.569742896676,0.604033478196,0.174283562455,0.832542090187,0.52583163458,0.197145974633,0.659648501491,0.725256726385,2.57142371195e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.109,0.131,0.108,0.0,0.0,0.0,0.109,0.131,0.108,0.113,0.136,0.111,0.0,0.0,0.0,0.113,0.136,0.111,70120.0,0.01,0.001,0.0,7.40214171274e-17,8.80189944625e-12,4.85189384607e-11,5.36890841139e-32,0.0,0.58221,0.0,1.94850013677e-32,0.0,5.34294336998,0.0,0.0637306738519,0.0,0.378255149122,6.724e-25,0.0,0.00574484013078,7.014e-28,0.0,7.014e-28,6.65032698299e-07,6.79932075624e-07,7.20854509941e-07,2.70712193476e-07,1.2931758579e-06,8.16766843592e-07,6.98988117509e-07,2.33880739961e-06,2.57142371195e-06,0.96775223326,0.954212377113
2096,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.087,4.319,2.912,3.293,4.723,3.087,0.0,0.824567918975,0.508100222281,0.193824525105,0.155939336103,-0.00607355241395,0.0878931254539,-0.414199982916,0.538574914252,0.143408501021,0.282632565771,0.655898672806,0.0839697047177,0.365718482356,-0.564175523128,-0.274487267942,0.270016260871,0.626620314113,0.556149303685,0.575587377421,0.599497391958,0.19262233969,0.739200617278,0.645351905295,0.218926511057,0.429766342617,0.87599775885,2.5262254864e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.11,0.13,0.106,0.0,0.0,0.0,0.11,0.13,0.106,0.113,0.136,0.11,0.0,0.0,0.0,0.113,0.136,0.11,72257.0,0.01,0.001,0.0,7.70415047412e-15,8.54735922769e-12,4.98636937703e-11,6.76367427576e-32,0.0,0.57211,0.0,2.87383972055e-33,0.0,0.931069796631,0.0,3.15604150651,0.0,5.01753262937,5.841e-25,0.0,0.00574484013078,6.079e-28,0.0,6.079e-28,6.4073459618e-07,6.63129025594e-07,6.90675537669e-07,6.58288768166e-07,2.5262254864e-06,2.20549657663e-06,3.23866839696e-07,6.35770727441e-07,1.29589890402e-06,0.96612884038,0.952066934246
2097,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.055,4.358,2.993,3.289,4.641,3.215,0.0,0.81195856026,0.556615644957,0.0924214359537,-0.145025091154,0.0364461427556,-0.0658031367266,-0.307890166422,0.567513585844,0.140584125423,0.640773116754,0.385289292641,-0.0569411516665,0.488215725152,-0.58020698829,-0.0562279847245,0.554477507304,0.33340076384,0.557730827115,0.57924727838,0.594482056058,0.223314001593,0.675524150788,0.702707605192,0.250458874686,0.867527444732,0.429728384829,2.22620744713e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.109,0.13,0.108,0.0,0.0,0.0,0.109,0.13,0.108,0.113,0.134,0.112,0.0,0.0,0.0,0.113,0.134,0.112,84981.0,0.01,0.001,0.0,1.17207386918e-12,8.53384258118e-12,4.98219114493e-11,2.21263796356e-32,0.0,0.57743,0.0,7.8658838892e-34,0.0,2.26446627836,0.0,6.27166335593,0.0,1.06795298501,5.877e-25,0.0,0.00574484013078,6.109e-28,0.0,6.109e-28,6.4355151822e-07,6.68378808025e-07,6.85957833296e-07,7.07468212554e-07,2.14008911258e-06,2.22620744713e-06,5.27494919635e-07,1.82711161788e-06,9.05056928424e-07,0.96752900882,0.953848577823
2098,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.071,4.428,3.028,3.289,4.766,3.289,0.0,0.819091469211,0.265335804859,0.487196203079,0.126440979881,-0.073065819904,0.0932676987502,-0.364157864599,0.301444244498,0.421421966347,0.458761279469,0.616249274417,0.0756640226905,0.426678223908,-0.265382001381,-0.594427503946,0.372173049452,0.499936202,0.556144983146,0.583589740711,0.591714265721,0.276106301644,0.730174396435,0.624988528682,0.268529136654,0.762617443419,0.588478323951,2.19989056589e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.109,0.131,0.108,0.0,0.0,0.0,0.109,0.131,0.108,0.113,0.136,0.113,0.0,0.0,0.0,0.113,0.136,0.113,134883.0,0.01,0.001,0.0,9.18987505963e-12,1.28101143016e-11,5.04975221923e-11,8.02783717062e-31,0.0,0.58699,0.0,1.49348375321e-30,0.0,3.76454972687,0.0,0.63439133684,0.0,1.40748798209,1.153e-23,0.0,0.00574484013078,1.197e-26,0.0,1.197e-26,1.35067877496e-06,1.41733235029e-06,1.43706393795e-06,8.3186106105e-07,2.19989056589e-06,1.88298353757e-06,5.20746996567e-07,1.47891118312e-06,1.1412106841e-06,0.969359228167,0.956209554116
2100,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.009,4.435,3.246,3.172,4.855,3.51,0.0,0.822476048011,0.00543185248699,0.551620524636,0.0902136292733,-0.1052613097,0.0683320060659,-0.367457785371,0.0520551440478,0.631821722175,0.227629049937,0.637637908149,0.07294547822,0.422513456084,0.0436080873506,-0.540254754595,0.242997547714,0.680688374585,0.557146766958,0.591591992074,0.582757578228,0.111687458661,0.70462013627,0.700739876945,0.13406887609,0.683880552709,0.717170081704,2.72063605943e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.108,0.131,0.112,0.0,0.0,0.0,0.108,0.131,0.112,0.111,0.137,0.117,0.0,0.0,0.0,0.111,0.137,0.117,82573.0,0.01,0.001,0.0,3.12626688249e-17,8.69543579534e-12,4.8297760529e-11,1.20934112009e-31,0.0,0.58805,0.0,8.10021460977e-32,0.0,1.577205426,0.0,6.25640472837,0.0,3.07666535045,1.463e-24,0.0,0.00574484013078,1.542e-27,0.0,1.542e-27,8.07415650172e-07,8.57333581104e-07,8.44530771463e-07,2.55168430852e-08,1.60982098325e-07,1.60095589047e-07,5.08599881733e-07,2.59434984742e-06,2.72063605943e-06,0.971641916941,0.959113814989
2136,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.394,4.101,2.5,3.654,4.424,2.678,0.0,0.807807709047,0.530846767509,0.198859314136,0.0382183858038,-0.156980071335,0.0556930623407,-0.317434033878,0.592820955772,0.180341018998,0.26596521368,0.664407144242,0.0528789222742,0.490697912902,-0.49415498045,-0.224739781005,0.252526136483,0.630835013594,0.561378535339,0.537348154673,0.629373578036,0.161610663381,0.74356955829,0.648834574808,0.485515063704,0.407156843194,0.773626801473,2.62673803862e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.115,0.126,0.099,0.0,0.0,0.0,0.115,0.126,0.099,0.119,0.131,0.102,0.0,0.0,0.0,0.119,0.131,0.102,57888.0,0.01,0.001,0.0,7.58251987325e-18,8.99817002166e-12,5.05260391515e-11,1.7462476797e-32,0.0,0.54239,0.0,1.84546458434e-32,0.0,5.46720194569,0.0,0.0569170110413,0.0,1.3744453558,4.659e-25,0.0,0.00574484013078,4.914e-28,0.0,4.914e-28,6.1110731598e-07,5.84948244149e-07,6.85125586055e-07,5.70906746002e-07,2.62673803862e-06,2.29207669871e-06,6.44361362858e-07,5.40366629154e-07,1.02673481712e-06,0.961079176415,0.945956714978
2137,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.168,4.101,2.496,3.37,4.42,2.713,0.0,0.808943264053,0.358918881976,0.44268410409,-0.116653769467,0.0849159217063,-0.0593983027665,-0.387214247955,0.379211296619,0.534157810476,0.625729971647,0.160851473153,-0.0689082558927,0.432896541476,-0.348625953702,-0.3529053564,0.725912340887,0.186604565391,0.560815427725,0.543816801121,0.624299081246,0.761933500786,0.26812520515,0.589547466064,0.316312903391,0.796723793797,0.514953729519,7.66523965106e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.111,0.126,0.098,0.0,0.0,0.0,0.111,0.126,0.098,0.114,0.131,0.103,0.0,0.0,0.0,0.114,0.131,0.103,29652.0,0.01,0.001,0.0,3.08997238805e-10,3.09117005371e-10,3.13163264683e-10,1.23345714793e-28,0.0,0.54239,0.0,1.65573636248e-28,0.0,3.39028624652,0.0,2.15128516835,0.0,1.79403801657,1.871e-21,0.0,0.00574484013078,1.911e-24,0.0,1.911e-24,4.85980743853e-06,4.71250398015e-06,5.40993198282e-06,6.79188335335e-06,2.39007093873e-06,5.25523240104e-06,3.04323057513e-06,7.66523965106e-06,4.95434399814e-06,0.956779777939,0.940362005683
2139,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.106,4.179,2.507,3.328,4.505,2.682,0.0,0.829666802028,0.0653260983956,0.534080739232,-0.0229492532015,-0.147025828479,0.0832934333501,-0.286136025883,0.120873411427,0.543292325074,0.714698523145,0.301027353563,0.0658985492275,0.467438506623,-0.0342588109811,-0.632091501799,0.565441883183,0.238161222077,0.560396996713,0.552175216677,0.617298741423,0.0714846798152,0.820497944869,0.56716228984,0.120834711654,0.604129617436,0.787671491039,2.53777079433e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.11,0.127,0.099,0.0,0.0,0.0,0.11,0.127,0.099,0.114,0.132,0.102,0.0,0.0,0.0,0.114,0.132,0.102,9040.0,0.01,0.001,0.0,4.16354365164e-12,9.67142453139e-12,5.0549716119e-11,5.87778915798e-31,0.0,0.553,0.0,1.08930266822e-30,0.0,0.892717969562,0.0,2.55472294537,0.0,4.71151022686,8.242e-24,0.0,0.00574484013078,8.514e-27,0.0,8.514e-27,1.25113594957e-06,1.23278009714e-06,1.37817413646e-06,2.21099557667e-07,2.53777079433e-06,1.75421267512e-06,1.66396706137e-07,8.319230215e-07,1.08467128223e-06,0.957005180675,0.941212143572
2140,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.277,4.272,2.589,3.514,4.603,2.811,0.0,0.809027877848,0.160863071877,0.542504427318,-0.0374025108103,0.154554079521,-0.0737507393752,-0.462112996599,0.10554871431,0.537406655466,0.446455955811,0.530794726712,-0.0747089805529,0.347713772959,-0.224680272245,-0.573920159325,0.452256744854,0.537691326914,0.561406436611,0.557929866607,0.611176796745,0.197648843276,0.364235180115,0.910092120787,0.228976778836,0.75324853976,0.616592468412,2.67795156267e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.113,0.129,0.1,0.0,0.0,0.0,0.113,0.129,0.1,0.117,0.134,0.105,0.0,0.0,0.0,0.117,0.134,0.105,37819.0,0.01,0.001,0.0,5.48058687172e-16,9.01382289575e-12,5.0707095144e-11,3.5188216964e-32,0.0,0.56574,0.0,7.78758500303e-33,0.0,2.34543381191,0.0,3.14493219034,0.0,2.6993455055,4.074e-25,0.0,0.00574484013078,4.166e-28,0.0,4.166e-28,5.9109863774e-07,5.87438195573e-07,6.43501300332e-07,3.5930185445e-07,6.62135803591e-07,1.65443815051e-06,8.14058959736e-07,2.67795156267e-06,2.19211147073e-06,0.963520538244,0.949010400709
2141,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.102,4.288,2.686,3.312,4.533,2.877,0.0,0.810982797148,0.495708681547,0.273414360289,0.013583290494,-0.147105022267,0.0244089612766,-0.357337692711,0.597199202225,0.309933960367,0.141818210619,0.631581842826,0.0281974033484,0.461763776353,-0.407157265267,-0.247051624241,0.163829392068,0.729607776745,0.561750736178,0.560845498234,0.608184542318,0.627337911833,0.592137836294,0.505786444269,0.536736752019,0.579384664322,0.613373515715,6.40151917707e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.11,0.129,0.102,0.0,0.0,0.0,0.11,0.129,0.102,0.113,0.133,0.106,0.0,0.0,0.0,0.113,0.133,0.106,54751.0,0.01,0.001,0.0,3.6374895602e-10,3.63846682666e-10,3.66962245747e-10,1.72696161358e-28,0.0,0.56787,0.0,2.1471416917e-28,0.0,3.93881006815,0.0,4.14494945364,0.0,4.64137942099,2.574e-21,0.0,0.00574484013078,2.539e-24,0.0,2.539e-24,5.27346082288e-06,5.26496286013e-06,5.70936030956e-06,6.06349929961e-06,5.72327494945e-06,4.88865042703e-06,5.60169378537e-06,6.04679195389e-06,6.40151917707e-06,0.962243115252,0.94744218402
2184,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.487,4.288,2.266,3.782,4.587,2.457,0.0,0.823445490441,0.293019064327,0.462353343179,-0.0475980768493,-0.141566808768,0.0756268473259,-0.379339413461,0.387101766123,0.516891682705,0.655318734703,0.0625680135691,0.084759104778,0.406368807597,-0.235752480058,-0.477247517704,0.734451206967,0.0701233623424,0.565401278262,0.533567658572,0.628988830001,0.390339430769,0.438746381708,0.809405177476,0.115849681696,0.684842761012,0.719422854753,2.70061723769e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.116,0.129,0.094,0.0,0.0,0.0,0.116,0.129,0.094,0.121,0.134,0.098,0.0,0.0,0.0,0.121,0.134,0.098,5253.0,0.01,0.001,0.0,1.71778207812e-16,8.50309051053e-12,4.92707349244e-11,9.39205289581e-32,0.0,0.56787,0.0,6.52406611249e-32,0.0,4.9894791968,0.0,3.24040763905,0.0,3.3407731779,1.315e-24,0.0,0.00574484013078,1.389e-27,0.0,1.389e-27,7.97785003716e-07,7.52867552378e-07,8.87507466595e-07,3.0853782267e-07,3.46800355399e-07,6.39781921659e-07,4.34884220457e-07,2.57080818781e-06,2.70061723769e-06,0.962641618237,0.948297287211
2186,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.413,4.097,2.535,3.662,4.478,2.671,0.0,0.813837677796,0.204343895199,0.522043980599,-0.150979304964,-0.0242309406998,-0.0190999528655,-0.343727211963,0.232990933695,0.63132543887,0.605503707613,0.248988896688,-0.0215961527886,0.467641567807,-0.189660457664,-0.443718357368,0.684637845747,0.281529608655,0.565432779089,0.542114481094,0.621608929891,0.137430821564,0.68459509666,0.715850768606,0.185389269377,0.58227459522,0.791572557989,2.39740113031e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.115,0.126,0.099,0.0,0.0,0.0,0.115,0.126,0.099,0.119,0.132,0.102,0.0,0.0,0.0,0.119,0.132,0.102,59456.0,0.01,0.001,0.0,1.23972727863e-14,8.53291214234e-12,4.80496619678e-11,8.11992709644e-32,0.0,0.54186,0.0,2.85619923267e-32,0.0,4.5799617713,0.0,0.116847564783,0.0,1.85779326907,1.531e-24,0.0,0.00574484013078,1.566e-27,0.0,1.566e-27,8.28763289136e-07,7.94585310678e-07,9.11101514355e-07,4.60259067123e-07,2.2927251468e-06,2.39740113031e-06,1.99931685371e-07,6.27949727414e-07,8.53665566209e-07,0.961940199993,0.946947024271
2187,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.417,4.183,2.546,3.58,4.467,2.729,0.0,0.81389995133,0.474220181705,0.305939284837,-0.138132565163,0.00162386060148,-0.084628889403,-0.366255086439,0.430214214846,0.347381228769,0.0969794202697,0.737246340122,-0.0744547266008,0.43671332204,-0.541256129189,-0.287750216534,0.0853204653047,0.648613908069,0.565367872482,0.546926964525,0.617438308045,0.0766049292336,0.820548616784,0.5664200317,0.253718928743,0.6370814885,0.727841934906,2.10282156858e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.115,0.128,0.099,0.0,0.0,0.0,0.115,0.128,0.099,0.118,0.132,0.103,0.0,0.0,0.0,0.118,0.132,0.103,134662.0,0.01,0.001,0.0,7.09551064239e-18,8.78215128088e-12,4.81980438797e-11,5.99279695251e-32,0.0,0.55353,0.0,9.83797243604e-33,0.0,5.30204478095,0.0,3.14567577632,0.0,5.49413327679,7.079e-25,0.0,0.00574484013078,7.232e-28,0.0,7.232e-28,6.83297237144e-07,6.61009763676e-07,7.46228978562e-07,1.96315604166e-07,2.10282156858e-06,1.45156573928e-06,6.97938071664e-07,1.75250395301e-06,2.00217066594e-06,0.963669817439,0.949254302889
2188,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.316,4.276,2.682,3.487,4.626,2.974,0.0,0.809586602186,0.152925542558,0.549575647346,0.0559801458686,-0.126554901553,0.0837667566105,-0.394492616548,0.198786713737,0.494212007529,0.721467333327,0.181884378037,0.073589762503,0.420134248059,-0.117056344544,-0.614098145686,0.633814795529,0.159786873986,0.565277812451,0.551857042467,0.613118911329,0.141214253193,0.741973486479,0.655388342936,0.143375198735,0.740624721618,0.656443884971,2.22202092151e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.114,0.129,0.102,0.0,0.0,0.0,0.114,0.129,0.102,0.116,0.134,0.108,0.0,0.0,0.0,0.116,0.134,0.108,98313.0,0.01,0.001,0.0,1.20737355077e-18,8.90170754378e-12,4.96252542612e-11,1.21667754252e-31,0.0,0.56627,0.0,2.30303445972e-32,0.0,4.71696941777,0.0,3.123158408,0.0,5.28573102594,1.528e-24,0.0,0.00574484013078,1.619e-27,0.0,1.619e-27,8.28159760961e-07,8.08497673723e-07,8.98249320711e-07,4.22900589749e-07,2.22202092151e-06,1.96272055034e-06,2.99750753395e-07,1.54840460726e-06,1.37240994828e-06,0.965578162904,0.951698888934
2189,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.324,4.323,2.873,3.502,4.669,3.098,0.0,0.82059053575,0.384401287219,0.393100627965,-0.151446518554,0.0374522540441,-0.0781963033529,-0.281261705093,0.353925169902,0.436872825199,0.622093501227,0.460060839274,-0.0620541724028,0.487398854856,-0.460632070072,-0.411588084632,0.493674198403,0.365090079862,0.565805259238,0.556247758887,0.608648370861,0.437276114097,0.682575192399,0.585560164938,0.311753682659,0.753140947325,0.579299883317,2.13088494522e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.114,0.13,0.106,0.0,0.0,0.0,0.114,0.13,0.106,0.117,0.135,0.11,0.0,0.0,0.0,0.117,0.135,0.11,1323.0,0.01,0.001,0.0,1.78294818429e-11,1.98296827836e-11,5.16502552729e-11,1.25402459042e-30,0.0,0.57265,0.0,2.05974938226e-30,0.0,0.563311402518,0.0,5.60775529459,0.0,1.72146188666,1.894e-23,0.0,0.00574484013078,1.953e-26,0.0,1.953e-26,1.55560916081e-06,1.52933203655e-06,1.67340081408e-06,1.36510248074e-06,2.13088494522e-06,1.82802034689e-06,7.60277721109e-07,1.83669452826e-06,1.41274608649e-06,0.969245133743,0.956206596227
