,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau
524,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.255,4.762,2.27,5.897,5.625,2.7260000000000004,0.0,0.8125609229302077,0.4988854198148576,0.2618791742453513,-0.054722234340826084,0.1388627365000532,-0.08015968807071358,-0.4279982213506308,0.5264648631413977,0.3391330923581166,0.6102720879875987,0.21397060334889348,-0.09271688195081296,0.3762183850601011,-0.5035815586234149,-0.19173352172290847,0.7058725713841046,0.2474895754851579,0.4554468512658034,0.34629502625859004,0.8201511570805883,0.8637229727268234,0.39527507792909655,0.31263435376184395,0.21409565782669496,0.8503294527444271,0.4807315998508086,9.662848773203714e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.255,0.242,0.16699999999999998,0.0,0.0,0.0,0.255,0.242,0.16699999999999998,0.27,0.263,0.183,0.0,0.0,0.0,0.27,0.263,0.183,116556.0,0.01,0.001,4.292634908289207e-10,4.293493574346929e-10,4.3220243913688736e-10,4.621896930954943e-29,0.0,0.86774,0.0,2.2990088909480276e-28,0.0,5.213746373288876,0.0,3.6731540153599407,0.0,6.011425407356282,6.901000000000001e-21,0.0,0.01823042318946097,6.712e-24,0.0,6.712e-24,4.634350589409684e-06,3.5236879003353365e-06,8.345360139515453e-06,9.058918163343306e-06,4.1457327129602135e-06,3.278978463241599e-06,2.4329087483703893e-06,9.662848773203714e-06,5.462867050960314e-06
525,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.144,4.971,2.418,5.897,5.773,2.837,0.0,0.8151406479226017,0.5357936528912352,0.1565719370846171,0.1112765439961186,-0.10758087608696347,0.08846186368225456,-0.3971667917526385,0.5913234361933031,0.10968752715387768,0.4280438845916642,0.5380675712788019,0.09127704768119464,0.4020538059435636,-0.527821737741459,-0.21936235639242213,0.44166582566985496,0.5551908733884374,0.4544085382409532,0.34943825567446124,0.8193935475978011,0.19771780079399626,0.740730754940225,0.6420479888099253,0.18394385149895354,0.7260894990953711,0.6625395828168791,2.472315341155329e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.252,0.248,0.173,0.0,0.0,0.0,0.252,0.248,0.173,0.27,0.267,0.187,0.0,0.0,0.0,0.27,0.267,0.187,50868.0,0.01,0.001,7.646002920564697e-18,8.834773871589756e-12,5.093922284725666e-11,3.7685783725822895e-32,0.0,0.84845,0.0,1.136345392509617e-31,0.0,1.606357728418487,0.0,6.054287328381753,0.0,5.813451897444751,4.508e-24,0.0,0.018230423189460963,4.429e-27,0.0,4.429e-27,7.392081083027523e-07,5.684479278176824e-07,1.3329466841005398e-06,3.173734479290892e-07,1.1890091470693464e-06,1.0306051510094015e-06,6.263238988287962e-07,2.472315341155329e-06,2.255929574469264e-06
526,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.354,4.897,2.048,6.082000000000002,5.625,2.443,0.0,0.7996239312470688,0.1048745042031332,0.5733358214647539,-0.1441822675421331,-0.01002080320507004,-0.0673270299233819,-0.29220106430217746,0.04810829583286825,0.5357399148282943,0.5026523302224406,0.6067079853736479,-0.05115495732770226,0.5177551042531159,-0.1460639450336828,-0.5912876065727316,0.381914344542758,0.4609756458510682,0.4571725306267828,0.3417976819935569,0.8210771107661782,0.1510733142835943,0.7581095424007714,0.6343869287999737,0.22337794094992766,0.913695447016426,0.33950394047554805,2.1910748643752343e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.257,0.246,0.159,0.0,0.0,0.0,0.257,0.246,0.159,0.274,0.263,0.174,0.0,0.0,0.0,0.274,0.263,0.174,44745.0,0.01,0.001,2.770706354191021e-14,8.586563991110744e-12,4.857916121692336e-11,4.286730434515365e-32,0.0,0.88489,0.0,2.863880174254192e-31,0.0,4.1533304698020865,0.0,0.3588546997012971,0.0,0.9087641153468122,4.856e-24,0.0,0.01823042318946097,4.617e-27,0.0,4.617e-27,7.576694201016993e-07,5.664593433755005e-07,1.3607663993286824e-06,3.9418064951787094e-07,1.978060210344399e-06,1.655243037632732e-06,5.3566841475405e-07,2.1910748643752343e-06,8.141427789329305e-07
527,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.415,3.281,0.74,6.1560000000000015,3.91,1.073,0.0,0.8137704970575013,0.3009784249657217,0.4735979553025179,0.15027222352560893,0.01768619218159756,0.05645457094957102,-0.4896027876098262,0.3471789157974057,0.4737167027697578,0.4043330697896376,0.4986742888908172,0.06609495126063608,0.3008505065979259,-0.2734106094106027,-0.5151920894606568,0.4733784012756284,0.5838296574534744,0.4635593355524649,0.2247988553366061,0.8570753858684247,0.26357040502095275,0.7821975289066005,0.5645331410727795,0.14665176594706356,0.6303165072183382,0.7623610432548885,2.34218206313992e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.258,0.201,0.096,0.0,0.0,0.0,0.258,0.201,0.096,0.276,0.22,0.115,0.0,0.0,0.0,0.276,0.22,0.115,50981.0,0.01,0.001,5.518399564193846e-15,8.456436547222449e-12,4.839634787421605e-11,2.740554279286413e-32,0.0,0.8956200000000001,0.0,5.166077466089471e-33,0.0,4.379938591656163,0.0,3.343040162927772,0.0,3.7446028743435327,3.151999999999999e-24,0.0,0.01823042318946097,2.5879999999999998e-27,0.0,2.5879999999999998e-27,6.895693045902486e-07,3.344003204301838e-07,1.2749454762039171e-06,5.359377036753485e-07,1.5905015869646298e-06,1.147908071284123e-06,4.505544174483282e-07,1.9365050593412893e-06,2.34218206313992e-06
528,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.699,3.405,1.036,6.365,4.046,1.258,0.0,0.7867354975853237,0.5039244276623626,0.3211861657695609,0.10413303503321963,0.11446914858315302,-0.011231578513219114,-0.5411398657688763,0.4585621772871712,0.3023902967988047,0.490715812693618,0.40561105317257534,-0.01332772983115895,0.296498104170102,-0.4979307009187627,-0.3053612175269445,0.5822981843345237,0.4813103097532938,0.4655798535637974,0.2347340172885254,0.853308467720263,0.16392987870897485,0.6943776469769104,0.7006901442472769,0.6614743389589237,0.3722534619932755,0.6510599503370453,2.457873582758991e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.265,0.205,0.113,0.0,0.0,0.0,0.265,0.205,0.113,0.28,0.223,0.125,0.0,0.0,0.0,0.28,0.223,0.125,111294.0,0.01,0.001,3.6307284023599577e-12,9.506221022194953e-12,5.154984564836331e-11,2.3416115209155047e-33,0.0,0.94499,0.0,1.1275471694316471e-31,0.0,5.936588850749335,0.0,3.4127564724284065,0.0,1.641078666499321,2.2109999999999998e-24,0.0,0.01823042318946097,1.755e-27,0.0,1.755e-27,6.338222061295896e-07,3.1955771185680706e-07,1.16166077930476e-06,5.750315194407569e-07,2.43573067064662e-06,2.457873582758991e-06,1.0829193012179793e-06,6.094272070662508e-07,1.0658695960597002e-06
529,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.81,3.417,0.8640000000000001,6.649,4.145,1.11,0.0,0.8061663036926389,0.07806759115197287,0.5654894261674775,0.1114760378216556,0.10861005426127987,0.016115779514641746,-0.5053674947931722,0.08400892402271559,0.5250802714180064,0.3908055660944642,0.5557411228430305,0.017009638565237517,0.3068395995362017,-0.07360562030612043,-0.6212427722042284,0.4124815323087804,0.5865652124869837,0.4624313435178466,0.2457320901891404,0.8519231141268298,0.11948606030548292,0.4798462222630955,0.8691781660698286,0.2543721306970472,0.7644856989014335,0.5923313559991833,2.507579628156353e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.268,0.205,0.103,0.0,0.0,0.0,0.268,0.205,0.103,0.28600000000000003,0.226,0.117,0.0,0.0,0.0,0.28600000000000003,0.226,0.117,89999.0,0.01,0.001,1.0767599582527751e-16,8.707369900506505e-12,4.797183709395311e-11,1.5346928090309671e-32,0.0,0.96433,0.0,1.5978587239649122e-32,0.0,4.08784729636874,0.0,3.3092303580365896,0.0,2.6045913349931142,1.78e-24,0.0,0.018230423189460963,1.4900000000000002e-27,0.0,1.4900000000000002e-27,5.962848597822303e-07,3.1686071239842554e-07,1.0985173513281824e-06,2.2496069230130271e-07,9.034236971450079e-07,1.636432915039152e-06,8.343627275477404e-07,2.507579628156353e-06,1.9428984002659347e-06
530,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.797999999999999,4.009,1.098,6.785,4.823,1.258,0.0,0.7911787796413192,0.5811934770452943,0.1256209345659964,-0.08454044950469257,0.11542345550876645,-0.08053981731215314,-0.4326932677870421,0.5328092384556843,0.17709091824299494,0.5191997715525762,0.4706108723255076,-0.08032995749766274,0.4169809473019033,-0.5721495288442272,-0.06189961045291165,0.5178469106773251,0.4693846178633126,0.4647795892601129,0.2549508884019568,0.8479268706145913,0.7672376410597236,0.415357850438115,0.4886964888563649,0.43896600622893134,0.8749337446294129,0.20444996425574413,8.307489618357582e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.267,0.222,0.116,0.0,0.0,0.0,0.267,0.222,0.116,0.289,0.244,0.125,0.0,0.0,0.0,0.289,0.244,0.125,6425.0,0.01,0.001,3.000700808029938e-10,3.001995629585396e-10,3.0390148548003375e-10,2.2666899981441914e-29,0.0,0.96218,0.0,5.675359252536071e-29,0.0,5.525071318312113,0.0,0.988968784412882,0.0,2.7109220605646454,3.421e-21,0.0,0.01823042318946097,2.847e-24,0.0,2.847e-24,3.968086575937529e-06,2.17666012270813e-06,7.239231907792447e-06,6.7289800808167575e-06,3.64285398999523e-06,4.286063095832376e-06,4.167979074922222e-06,8.307489618357582e-06,1.941250941518521e-06
531,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.564,3.775,1.123,6.415,4.416,1.406,0.0,0.8224805584229592,0.5226313945019391,0.16853327109181146,0.14004013790333786,-0.04865647755771358,0.06861489102095232,-0.44112273000621866,0.5262207733310929,0.12155670087622394,0.6094941447175061,0.37085750301704057,0.0658626809021709,0.3462521798959249,-0.5920638742168204,-0.2371265422729741,0.5850467408454031,0.3559820473070279,0.466279706687874,0.26473921310955284,0.844095008973045,0.2883735790260397,0.8315120228265405,0.4747930441936017,0.15689073962508132,0.7228432270309961,0.6729657977604141,2.555565472419059e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.262,0.21600000000000005,0.118,0.0,0.0,0.0,0.262,0.21600000000000005,0.118,0.281,0.233,0.132,0.0,0.0,0.0,0.281,0.233,0.132,112492.0,0.01,0.001,4.10976329480155e-15,8.809534468827523e-12,5.102514611382034e-11,2.839243216482165e-32,0.0,0.92137,0.0,2.527181884424887e-32,0.0,1.828189974339829,0.0,6.125015769428043,0.0,5.869928957124745,3.228e-24,0.0,0.01823042318946097,2.638e-27,0.0,2.638e-27,6.977199480356686e-07,3.961438324774615e-07,1.2630657464835286e-06,4.327376478638955e-07,1.2477792110629354e-06,7.124814480591681e-07,5.546770615462286e-07,2.555565472419059e-06,2.3792270475292342e-06
532,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.7120000000000015,3.849,1.123,6.4270000000000005,4.601,1.369,0.0,0.8083166998364022,0.5604785272967036,0.11358548788199255,-0.04565883715784296,0.13229338886319708,-0.04295162768174364,-0.5018840415097245,0.5653005009720498,0.14556808303503765,0.18331741103053287,0.6098422502358053,-0.05114154083641062,0.30046001751284523,-0.5709633202317147,-0.07879290027761546,0.21827193445867765,0.7261255050750822,0.4667794395404526,0.2738569126935514,0.8409038864176199,0.5604707178454714,0.6428076173203953,0.5221790320882851,0.6789818927488963,0.7186858886257486,0.1499139179974431,6.017853513909076e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.265,0.218,0.118,0.0,0.0,0.0,0.265,0.218,0.118,0.282,0.238,0.13,0.0,0.0,0.0,0.282,0.238,0.13,34952.0,0.01,0.001,2.093485844003392e-10,2.0953968350111096e-10,2.149325879394051e-10,1.575589514606657e-29,0.0,0.94714,0.0,2.7439209257965465e-29,0.0,2.1764222005237293,0.0,5.401319026207942,0.0,5.428417538961947,1.6889999999999999e-21,0.0,0.01823042318946097,1.401e-24,0.0,1.401e-24,3.3404653442926017e-06,1.959832521861737e-06,6.017853513909076e-06,4.118174884960055e-06,4.7231623369835515e-06,3.836818779159886e-06,5.388015228444484e-06,5.7030836223135536e-06,1.1896318322360942e-06
533,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.3039999999999985,4.12,1.073,5.971,4.811,1.382,0.0,0.7949962543762668,0.5675365124328537,0.15509940996020238,0.13427214421326622,-0.061631379196221775,0.09092650559291927,-0.3848790210122216,0.4647591019065453,0.05725283132892009,0.520921971306437,0.5941059670424074,0.06845363457885277,0.4548577417237018,-0.6206634849703929,-0.2221360146617405,0.3921738995178468,0.4472701607066256,0.4649258536045842,0.2820197530686654,0.8392310823182956,0.21161733389144607,0.8300824012625797,0.515927621969231,0.09862495222141976,0.705764406794624,0.7015480888015839,2.747146263809844e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.256,0.225,0.115,0.0,0.0,0.0,0.256,0.225,0.115,0.271,0.244,0.131,0.0,0.0,0.0,0.271,0.244,0.131,29775.0,0.01,0.001,3.9194615582676645e-16,8.619174319859836e-12,5.1253749540256354e-11,1.3266560238212936e-32,0.0,0.8763200000000001,0.0,1.1489520846229305e-31,0.0,5.003258791380259,0.0,0.20986437818531672,0.0,1.1829981876256788,3.578e-24,0.0,0.01823042318946097,2.967e-27,0.0,2.967e-27,7.138213713434189e-07,4.329974883535325e-07,1.2885088609504692e-06,7.003446492457199e-07,2.747146263809844e-06,1.7074553525448459e-06,1.4603272847036575e-07,1.0450164959279351e-06,1.0387734468135486e-06
534,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.206,4.231,1.209,5.797999999999999,4.7860000000000005,1.4680000000000002,0.0,0.7843697414410139,0.5967321200425105,0.07002991971227239,-0.14386161688780813,-0.05544845491847347,-0.018465713661301408,-0.3497642581238408,0.6242767033200074,0.0875042417788247,0.5776764687667562,0.3824074841760365,-0.018777384922596486,0.5116009183780691,-0.489673954348117,-0.04298384638859353,0.5874267095071579,0.38886190154153455,0.4639106634468176,0.29080636710258184,0.8367906268553275,0.07316799110217645,0.7697043341573051,0.6341937267566838,0.3345474971625321,0.9087561672576302,0.2494798601360589,2.3259855894301657e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.253,0.228,0.122,0.0,0.0,0.0,0.253,0.228,0.122,0.267,0.243,0.135,0.0,0.0,0.0,0.267,0.243,0.135,77485.0,0.01,0.001,2.138276821703253e-15,9.013557869331235e-12,4.889281505858306e-11,8.276997504575608e-32,0.0,0.8591700000000001,0.0,4.6469858892981735e-31,0.0,2.058348140931475,0.0,5.779088406509657,0.0,1.3050110883578905,1.053e-23,0.0,0.01823042318946097,9.02e-27,0.0,9.02e-27,9.330165057926728e-07,5.848693765311926e-07,1.68295218943188e-06,2.2110787916706167e-07,2.3259855894301657e-06,1.916483257117254e-06,4.275823260310561e-07,1.1614735697822552e-06,3.188580987741001e-07
535,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.724,4.342,1.567,6.563,5.07,1.826,0.0,0.8363492007837184,0.2059001434734448,0.4869267156743213,-0.1285941113397786,0.06701547103021459,-0.0815787975192118,-0.3139170692624765,0.1816997480668592,0.5621005934410902,0.6013592701329517,0.4291807615116907,-0.07267161299972237,0.4359355737186757,-0.2790297855709166,-0.5419206654576811,0.5356998323321156,0.3823206415877688,0.4635534530545932,0.29996938068226153,0.8337485033355463,0.3956779595488646,0.8236879828134118,0.4061736811956428,0.7593345785110716,0.4845111525359584,0.4343500212336711,3.466223006629828e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.266,0.231,0.139,0.0,0.0,0.0,0.266,0.231,0.139,0.285,0.25,0.15,0.0,0.0,0.0,0.285,0.25,0.15,26956.0,0.01,0.001,5.496622181330262e-11,5.570368631010983e-11,7.336689136661787e-11,8.50772123573712e-31,0.0,0.94929,0.0,2.774243295223747e-30,0.0,4.695982074693462,0.0,0.4809683612393055,0.0,4.536104116974482,1.32e-22,0.0,0.018230423189460963,1.141e-25,0.0,1.141e-25,1.7542152815883687e-06,1.1351676233537831e-06,3.1551363837654273e-06,1.6650820155467848e-06,3.466223006629828e-06,1.7092498468158332e-06,3.093057552066284e-06,1.9735975705863813e-06,1.7692722700068226e-06
536,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.699,4.774,1.665,6.4270000000000005,5.415,2.011,0.0,0.8313884287794927,0.5138411383655378,0.13702349914000772,0.1434551017212956,0.07352387019421391,0.04663425702533236,-0.4273163524858009,0.4477260302975391,0.08852095138980351,0.4696704099098594,0.6215634561201954,0.03626750275624779,0.3502912070054257,-0.6829417341963234,-0.20612587382132733,0.3652630913939697,0.4833904471937156,0.4647344271935912,0.30903644792490936,0.8297700802240339,0.22322143428324512,0.42459956006481225,0.8774322793636549,0.2499762392292061,0.8281538083374899,0.5016703594562218,2.978193699317394e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.265,0.243,0.14300000000000002,0.0,0.0,0.0,0.265,0.243,0.14300000000000002,0.282,0.258,0.157,0.0,0.0,0.0,0.282,0.258,0.157,54679.0,0.01,0.001,6.382212623068252e-18,8.899710378948837e-12,5.020434377716097e-11,3.3639935848476636e-33,0.0,0.94499,0.0,9.955295233432839e-33,0.0,3.6117740288955393,0.0,0.05701237418819245,0.0,3.5571732336767834,1.4680000000000002e-25,0.0,0.01823042318946097,1.2819999999999998e-28,0.0,1.2819999999999998e-28,3.211687306799897e-07,2.1356895014913712e-07,5.734376190528567e-07,4.2159616897896774e-07,8.019370919655288e-07,1.6571978793434645e-06,8.989606195810539e-07,2.978193699317394e-06,1.8040990557854766e-06
537,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.329,4.466,1.789,6.069,5.465,2.245,0.0,0.8374276172780812,0.5120226105827813,0.10872858213741324,-0.10902112995525948,0.11331513897805195,-0.095850755731939,-0.3789522319596687,0.5173838223460232,0.17111510225808824,0.3624234316342334,0.6472176580368387,-0.08424226415456185,0.3725936999849437,-0.649592050617349,-0.0841113048701029,0.3185303050600814,0.5688330832395126,0.4654639441222764,0.31678504011239417,0.8264324262050243,0.13325691742968054,0.7760048640699067,0.6164892901721691,0.4773231113516584,0.7187565532442031,0.5055211810973755,2.633185146882716e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.256,0.235,0.149,0.0,0.0,0.0,0.256,0.235,0.149,0.274,0.26,0.166,0.0,0.0,0.0,0.274,0.26,0.166,126415.0,0.01,0.001,4.3478406622478905e-14,8.915415771681276e-12,4.917177008889107e-11,5.986932500677117e-32,0.0,0.8806,0.0,1.5555003774528258e-31,0.0,2.1147208715500976,0.0,5.993824005417709,0.0,4.603848304828012,3.74e-24,0.0,0.01823042318946096,3.306000000000001e-27,0.0,3.306000000000001e-27,7.225997985754655e-07,4.917863328997249e-07,1.2829777950644142e-06,4.5217517562312755e-07,2.633185146882716e-06,2.091907560449758e-06,4.6492909660319024e-07,7.000935572366542e-07,4.923949845542377e-07
538,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.045,4.774,1.912,5.9460000000000015,5.44,2.319,0.0,0.8130533917827638,0.56471572828471,0.014011627811122607,-0.06636250933344011,-0.12425787693126256,0.03046792590856323,-0.3282269509254304,0.6345045634724751,-0.005431665377412742,0.5355615344792121,0.4493184537798651,0.03055289141925618,0.4789044550988142,-0.5264011170331562,-0.03429490405336273,0.5370550479996626,0.4505714623372492,0.4626436872523039,0.32606265515867205,0.8244052180550954,0.17784079396011213,0.646914290638917,0.7415352672468005,0.1846660101322974,0.8426460485553229,0.5058123185094632,2.166625396030151e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.249,0.243,0.154,0.0,0.0,0.0,0.249,0.243,0.154,0.271,0.259,0.16899999999999998,0.0,0.0,0.0,0.271,0.259,0.16899999999999998,93717.0,0.01,0.001,2.417072037355246e-16,8.569476524641992e-12,4.897393140823171e-11,3.094091207711021e-32,0.0,0.83131,0.0,1.6931054948055375e-31,0.0,5.318795989991852,0.0,3.4609406645933345,0.0,3.996780288283401,3.763e-24,0.0,0.01823042318946097,3.501e-27,0.0,3.501e-27,7.193792514248246e-07,5.070050997101725e-07,1.2818936580707457e-06,4.5379859930583543e-07,1.65073936314473e-06,1.8921849038075687e-06,4.748162861763286e-07,2.166625396030151e-06,1.3005529626423497e-06
539,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.255,5.095,1.949,5.957999999999998,5.7120000000000015,2.257,0.0,0.8327767745256659,0.011788504581308952,0.5329106132144146,0.08959933451869173,0.11967502892253212,-0.003346447795634293,-0.4619705876662149,0.009369114343881043,0.5203938496262851,0.451127921402723,0.5587110495747231,-0.0031674201942392646,0.3050324387313986,-0.016779251181852584,-0.6668494786535387,0.4269935692109996,0.5288212364992728,0.4603704313202034,0.3324369781531253,0.8231310475996324,0.25542929856137464,0.7949632909446064,0.550262882163576,0.16051261398513958,0.7286814142939301,0.6657770626976087,2.5544569541583682e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.255,0.251,0.155,0.0,0.0,0.0,0.255,0.251,0.155,0.271,0.265,0.16699999999999998,0.0,0.0,0.0,0.271,0.265,0.16699999999999998,22311.0,0.01,0.001,5.0188791918876127e-17,8.636198529060755e-12,5.025467010842549e-11,4.418412698345105e-32,0.0,0.86774,0.0,4.7055295480621364e-32,0.0,4.897052498514553,0.0,0.14651988636327234,0.0,0.4196694679181948,3.185e-24,0.0,0.018230423189460963,3.0410000000000003e-27,0.0,3.0410000000000003e-27,6.865734438920461e-07,4.957798881937875e-07,1.2275764898807614e-06,3.792717452685874e-07,1.180393621558548e-06,8.170525654266564e-07,5.62691122596803e-07,2.5544569541583682e-06,2.3339402026260867e-06
540,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.3039999999999985,4.33,2.011,6.106,4.971,2.356,0.0,0.7831588726402157,0.01824905807694145,0.6022212307520091,0.13932148154080348,-0.06517872426660308,0.07832467647643435,-0.4688353925569301,0.07653194123883063,0.5361779227277196,0.5215087628059425,0.4568843696243834,0.07953021902137894,0.3929322386979327,0.04349688363780887,-0.5846030100625917,0.529535620105674,0.4639165537390297,0.4602670276652251,0.3356385149455744,0.8218887093331726,0.2330103623156651,0.5948353113144178,0.7693355077383354,0.3441636613297607,0.828134008178665,0.44243128135116383,2.417720226125579e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.256,0.231,0.157,0.0,0.0,0.0,0.256,0.231,0.157,0.274,0.248,0.17,0.0,0.0,0.0,0.274,0.248,0.17,23142.0,0.01,0.001,5.319292209941687e-18,8.810564845071287e-12,4.797189356491293e-11,7.08372634984595e-33,0.0,0.8763200000000001,0.0,6.428229154481165e-32,0.0,6.0696601054102715,0.0,0.09967962012450182,0.0,5.2065751102972815,2.8039999999999996e-26,0.0,0.01823042318946097,2.6779999999999996e-29,0.0,2.6779999999999996e-29,2.1025691352442886e-07,1.5332473101616272e-07,3.7545114661278966e-07,7.322603210185373e-07,1.8693344437024367e-06,2.417720226125579e-06,7.846356791466613e-07,1.8880072562603381e-06,1.008669444000593e-06
